#{"t_start": 1779091296.1680708, "env_id": "None"}
r,l,t
-19.149826,15,5.456071
-14.862755,18,5.457933
-25.870989,20,5.459978
-15.540672,17,5.461729
-7.460237,17,5.463477
-21.636791,24,5.465929
-12.710651,17,5.467672
-22.316564,19,5.469676
-14.464826,14,5.471258
-9.063318,15,5.472861
-21.527771,18,5.701466
-18.298246,16,5.703198
-17.906258,14,5.704664
-18.990323,16,5.706319
-21.859198,17,5.708023
-13.71091,22,5.71054
-24.366853,24,5.713514
-16.734416,18,5.71544
-8.279895,12,5.716717
-20.102122,17,5.718438
-15.872292,14,5.719908
-17.120759,15,5.72144
-21.741467,17,5.723344
-7.616052,16,5.725022
-18.28472,16,5.726679
-19.316285,16,5.72832
-20.400819,17,5.730017
-28.475705,22,5.732225
-15.239952,15,5.733741
-14.875105,24,5.736361
-14.008529,17,5.738215
-18.480894,15,5.739824
-13.381009,14,5.741309
-19.544111,17,5.743101
-20.422327,16,5.744823
-17.836027,16,5.746506
-11.879388,14,5.74799
-19.601707,15,5.749724
-15.022802,18,5.751578
-24.092014,20,5.753602
-13.301881,14,5.755056
-23.260635,20,5.7571
-14.89779,15,5.758649
-15.118418,15,5.760174
-20.422383,16,5.761785
-18.365784,17,5.763647
-22.036723,17,5.765391
-19.536692,17,5.767112
-11.628496,19,5.769007
-19.764511,18,5.770826
-20.634196,24,5.773218
-17.493629,15,5.774737
-20.735306,16,5.776558
-15.070598,16,5.778269
-17.781206,16,5.779998
-21.453849,18,5.781905
-14.870719,21,5.784052
-29.223183,24,5.786457
-9.186512,17,5.78822
-15.086134,16,5.790249
-14.418807,16,5.791949
-18.751537,19,5.793913
-19.211124,16,5.795616
-20.434772,16,5.797284
-14.146048,15,5.798825
-11.414326,14,5.800253
-21.213669,21,5.802504
-11.292661,24,5.805001
-18.286573,16,5.806641
-17.432868,14,5.808061
-14.02853,12,5.809311
-17.988096,18,5.811151
-20.171184,20,5.813143
-26.086855,21,5.815303
-19.174347,15,5.816999
-18.602457,15,5.81871
-22.905926,19,5.820638
-8.606,13,5.821989
-20.56018,16,5.823651
-19.61262,15,5.825226
-13.792616,13,5.826559
-13.323618,18,5.828355
-21.908601,17,5.830208
-22.534306,17,5.831933
-27.150621,21,5.834031
-14.646942,15,5.835575
-8.818801,16,5.837215
-21.860897,21,5.839325
-16.612702,15,5.840862
-20.364859,16,5.84261
-12.259833,18,5.844417
-24.211968,19,5.846315
-15.998835,21,5.848439
-20.885476,17,5.850158
-22.305295,17,5.851922
-25.58104,23,5.854192
-25.937376,20,5.856402
-15.747078,13,5.857838
-22.118992,17,5.859632
-22.138739,23,5.861999
-20.4394,16,5.863701
-22.251613,18,5.865551
-16.510063,16,5.867237
-13.091805,15,5.86882
-20.867732,18,5.870865
-13.155405,13,5.87225
-6.942326,12,5.873519
-11.807322,16,5.875152
-21.885897,18,5.877003
-17.727046,24,5.879423
-16.472202,17,5.88115
-21.103123,16,5.882931
-21.263054,17,5.884708
-21.850833,18,5.88663
-19.139301,15,5.888174
-20.30199,16,5.889784
-22.027872,17,5.891544
-18.735795,15,5.893109
-8.777973,9,5.894059
-8.57064,13,5.895417
-5.190611,20,5.897673
-25.298903,24,5.900193
-14.867972,16,5.901888
-19.342011,15,5.903459
-12.570679,12,5.904758
-13.199815,13,5.906128
-15.679707,19,5.908075
-15.27106,18,5.910035
-18.454536,17,5.911807
-29.458522,24,5.914218
-20.823688,16,6.137194
-25.482831,21,6.139459
-20.626288,16,6.141097
-15.378616,23,6.143391
-21.299611,16,6.145051
-18.189558,18,6.146845
-22.554536,20,6.148852
-15.907593,16,6.150788
-10.039982,13,6.152208
-18.157344,16,6.153885
-9.541007,23,6.156272
-22.72888,18,6.158148
-12.683357,11,6.159338
-8.162292,13,6.160691
-21.798204,17,6.162615
-23.068434,18,6.1646
-23.555977,18,6.166473
-21.261035,16,6.168122
-25.824802,21,6.170218
-17.41615,14,6.171679
-21.083671,20,6.173667
-16.27028,18,6.175483
-12.927043,16,6.177275
-14.88316,16,6.179003
-20.679616,16,6.180663
-18.156666,24,6.246916
-14.703474,14,6.24854
-25.682289,20,6.250861
-19.484841,17,6.253029
-21.285136,16,6.25479
-23.629433,18,6.257413
-20.163306,17,6.259508
-7.8,24,6.262116
-24.128068,19,6.264148
-20.253302,16,6.265829
-23.184609,19,6.267776
-19.829228,24,6.270399
-21.646858,17,6.272471
-8.606,13,6.27395
-13.721084,16,6.275644
-13.516075,15,6.27719
-8.152715,11,6.278382
-20.364351,18,6.280214
-18.284922,16,6.28186
-18.069119,15,6.283584
-8.345038,24,6.286003
-13.727604,17,6.287716
-18.172323,15,6.289256
-11.521633,15,6.290779
-6.351523,9,6.291731
-17.272972,16,6.293323
-9.227566,13,6.294637
-13.514455,15,6.296189
-27.456063,22,6.298323
-21.057296,22,6.300465
-21.183845,18,6.302231
-10.534869,24,6.304547
-21.6842,17,6.306256
-27.899684,23,6.308497
-16.606363,15,6.310008
-25.941304,20,6.311962
-17.832331,14,6.313356
-28.277436,22,6.315492
-16.526059,16,6.317091
-21.437087,18,6.318851
-27.406661,23,6.3211
-11.488407,12,6.322364
-11.157177,18,6.324354
-23.344552,18,6.326238
-13.616106,15,6.32781
-8.782194,24,6.330262
-10.582254,10,6.331332
-21.782283,17,6.333076
-19.586466,17,6.334837
-9.471477,12,6.336203
-18.82477,15,6.33777
-21.684077,22,6.339986
-19.134284,15,6.341557
-19.359916,16,6.343184
-10.110088,13,6.34458
-13.733704,24,6.346977
-20.401359,16,6.348599
-17.720858,16,6.350415
-8.914713,14,6.351895
-23.100882,18,6.353762
-20.12504,17,6.3555
-17.872596,16,6.357125
-14.403604,16,6.358899
-20.540465,16,6.361814
-28.404687,22,6.36434
-13.48602,19,6.366794
-8.388784,12,6.368102
-12.262517,17,6.369856
-19.129044,15,6.371388
-18.676412,16,6.373047
-24.735682,20,6.375056
-13.479228,15,6.376841
-24.756433,21,6.378982
-19.363702,16,6.380634
-23.309216,19,6.382557
-19.364824,16,6.384203
-19.252496,16,6.385876
-16.38915,24,6.388236
-21.562784,20,6.390405
-20.667026,17,6.39217
-13.335999,15,6.393731
-22.580777,22,6.395967
-9.74237,11,6.397144
-18.897511,15,6.398686
-21.331504,17,6.400424
-8.550084,13,6.401778
-20.33802,18,6.403629
-24.807149,22,6.405807
-19.913323,16,6.407426
-14.442314,16,6.409064
-17.207422,15,6.410626
-13.431227,16,6.412254
-19.544298,15,6.413796
-14.27206,15,6.415329
-13.391151,14,6.642484
-17.793861,18,6.644496
-17.910594,17,6.646262
-14.95822,16,6.647915
-20.36069,18,6.649764
-15.958122,14,6.651207
-16.924581,19,6.653136
-10.132322,13,6.654469
-22.135856,17,6.656697
-25.086092,19,6.658738
-30.300714,24,6.661139
-15.345282,19,6.663089
-19.12849,15,6.664606
-13.719479,19,6.666507
-14.173544,24,6.6689
-8.939964,17,6.670876
-11.040385,10,6.67224
-23.491678,20,6.674444
-14.631605,13,6.675863
-15.763185,13,6.67726
-25.057522,22,6.679562
-13.189132,13,6.680941
-18.011635,15,6.682602
-19.349228,18,6.684615
-13.69398,16,6.686473
-21.065725,17,6.688259
-19.773115,17,6.690036
-8.388784,12,6.691345
-24.126645,19,6.693321
-6.086249,15,6.694882
-21.273899,18,6.696794
-12.9384,17,6.698567
-24.851554,19,6.700545
-12.973677,14,6.702042
-21.04572,16,6.703704
-18.912143,16,6.705362
-19.617841,15,6.706918
-11.248913,13,6.708313
-20.724309,16,6.710075
-16.160636,17,6.711832
-7.494078,15,6.713387
-24.576793,20,6.715409
-21.038594,19,6.717332
-20.415764,16,6.718929
-11.455588,14,6.720362
-19.586432,15,6.721888
-27.940239,24,6.724289
-7.602087,8,6.725145
-10.53397,15,6.726681
-21.882822,19,6.72854
-13.028595,24,6.730885
-18.917436,16,6.732477
-21.905733,17,6.734184
-22.143947,17,6.73605
-15.971964,14,6.737557
-26.244525,20,6.739622
-22.729766,24,6.742092
-20.584974,19,6.744016
-5.541516,10,6.74509
-21.11224,16,6.746736
-14.686749,13,6.748089
-7.888135,14,6.74968
-16.926607,19,6.751682
-18.731407,15,6.753265
-3.75971,6,6.753953
-12.724319,14,6.755441
-12.074001,15,6.757019
-27.218567,21,6.759145
-5.491693,12,6.760398
-15.049934,15,6.761953
-30.536008,24,6.76447
-6.086249,15,6.766002
-12.370944,17,6.7677
-16.378365,14,6.769119
-24.644205,23,6.771396
-13.981997,21,6.773461
-26.090753,20,6.775449
-12.261986,16,6.777215
-20.100075,20,6.779313
-19.676356,18,6.78116
-17.703284,16,6.782807
-30.930231,24,6.785246
-20.530042,17,6.787012
-19.51226,18,6.788837
-14.84321,16,6.790569
-14.670592,15,6.792131
-17.017371,23,6.794473
-20.524866,16,6.796132
-21.018187,17,6.797872
-27.447568,22,6.800126
-16.211172,16,6.801774
-7.8,24,6.804322
-11.890342,16,6.806014
-13.065676,16,6.807714
-19.701489,17,6.809469
-19.578256,15,6.811058
-9.360296,17,6.812814
-13.620082,15,6.814402
-12.514691,24,6.816878
-20.846123,16,6.818529
-19.61282,15,6.820094
-20.56219,16,6.821737
-22.113371,17,6.823525
-21.86305,24,6.825984
-13.499544,15,6.827549
-30.217812,24,6.83007
-29.228223,23,6.832413
-19.00815,15,6.833964
-13.80002,17,6.835732
-19.386388,16,6.837349
-17.95951,18,6.839279
-12.750995,11,6.84046
-19.177057,15,6.842065
-23.881145,24,6.844656
-14.116799,14,6.846156
-5.491693,12,6.847413
-12.137675,19,6.849326
-16.429898,17,6.851057
-21.786591,18,6.852871
-20.447445,16,6.854497
-20.853255,16,7.078433
-21.265793,17,7.080323
-19.235065,15,7.08189
-16.305218,15,7.083602
-20.805956,18,7.08547
-17.978938,16,7.087087
-13.991087,19,7.08899
-17.643507,15,7.090526
-9.954691,12,7.091754
-25.096424,20,7.093738
-17.836063,16,7.095361
-15.060954,15,7.096941
-15.222936,16,7.098553
-17.815007,18,7.100377
-23.254893,21,7.102432
-22.122581,17,7.104116
-7.588222,15,7.105625
-24.9179,24,7.107968
-14.128407,12,7.10927
-15.313909,19,7.111171
-20.793115,20,7.113146
-13.135999,13,7.114476
-18.286053,16,7.116112
-20.356415,16,7.117718
-17.957745,19,7.119588
-19.604666,15,7.121085
-22.843235,23,7.123628
-19.363702,16,7.125387
-26.298384,23,7.12779
-19.654815,18,7.129706
-23.152245,18,7.131591
-20.436715,16,7.13326
-19.56954,15,7.134823
-16.094125,15,7.136489
-19.586276,15,7.13813
-9.138441,24,7.140569
-17.453221,17,7.142313
-13.026919,13,7.143682
-20.623989,18,7.145529
-11.95114,15,7.147066
-14.423908,14,7.148528
-20.859543,16,7.150326
-19.553942,15,7.151901
-17.428146,14,7.153348
-21.814738,17,7.155061
-10.316866,18,7.15687
-9.677134,15,7.158386
-15.835255,14,7.159809
-19.281902,16,7.161411
-15.45174,17,7.163127
-9.70821,19,7.16503
-8.729284,18,7.166812
-18.816561,15,7.168444
-11.157177,18,7.170327
-12.927601,14,7.171794
-17.8321,15,7.173405
-18.233146,18,7.175282
-16.95488,17,7.177118
-18.290957,16,7.178786
-16.378728,14,7.180247
-17.6343,14,7.181692
-17.035874,16,7.18337
-19.182785,15,7.184908
-11.601977,15,7.186453
-20.222909,18,7.188279
-15.415558,24,7.190752
-21.343931,17,7.192491
-24.095673,19,7.194409
-26.426082,21,7.196483
-24.066557,21,7.198598
-19.141486,15,7.200143
-22.221271,17,7.201864
-20.351867,21,7.204046
-10.743948,16,7.205732
-22.0626,17,7.207464
-18.995603,15,7.208994
-17.17145,15,7.210538
-22.02087,17,7.212255
-21.016896,19,7.214161
-14.446123,15,7.284711
-12.680812,11,7.285911
-20.939525,16,7.287592
-19.592999,15,7.289151
-16.545792,17,7.290912
-22.452801,17,7.292801
-18.047112,17,7.294562
-19.079326,21,7.297009
-17.845232,15,7.298625
-21.164247,18,7.30051
-22.568209,24,7.302976
-16.152805,13,7.304372
-21.144196,17,7.306182
-11.697174,16,7.307866
-19.178149,15,7.309457
-8.498138,24,7.311917
-20.874011,17,7.313683
-9.886943,12,7.314976
-19.495994,15,7.316539
-23.313771,18,7.31841
-20.061165,18,7.320321
-19.338107,17,7.322095
-13.199815,13,7.323572
-17.123631,14,7.325047
-18.87063,22,7.327272
-20.207128,16,7.328913
-17.695509,18,7.330736
-29.754159,24,7.333115
-18.274214,16,7.334746
-12.68919,24,7.337147
-16.451016,15,7.338664
-12.069679,15,7.34017
-16.16033,13,7.341488
-17.560013,15,7.343021
-23.878931,21,7.345115
-22.28457,19,7.347009
-13.947477,17,7.348709
-26.110852,21,7.350796
-19.85436,18,7.352586
-21.250737,16,7.354199
-18.510639,17,7.355891
-24.867434,19,7.35777
-16.137559,15,7.585521
-22.996989,21,7.587797
-16.543225,17,7.589709
-20.112648,19,7.591686
-9.063318,15,7.593228
-13.155405,13,7.594583
-9.246232,24,7.596948
-19.942495,19,7.598884
-16.114639,15,7.600417
-17.882414,14,7.601821
-11.670062,13,7.60324
-21.097955,16,7.60492
-25.337023,19,7.606883
-10.356439,16,7.608543
-14.61868,13,7.6099
-25.991782,24,7.612303
-19.598129,15,7.613864
-20.846177,16,7.615506
-7.8,24,7.618123
-17.170677,24,7.620577
-20.851795,17,7.62233
-16.380582,24,7.624711
-19.311199,15,7.626235
-16.304249,14,7.627684
-17.152152,18,7.6295
-18.444827,21,7.631601
-19.79498,16,7.633212
-18.903775,18,7.635016
-16.405651,14,7.636444
-21.568737,18,7.638225
-6.351523,9,7.639183
-20.203955,24,7.641536
-21.384345,21,7.643614
-4.390618,11,7.644759
-13.597209,15,7.646272
-16.612235,15,7.647784
-21.454041,17,7.649488
-13.822451,21,7.651543
-21.059571,16,7.653167
-15.203149,18,7.654969
-19.935282,17,7.656755
-13.757252,16,7.658388
-9.228326,16,7.660006
-12.527553,16,7.661611
-19.558949,15,7.663114
-16.690534,18,7.664888
-16.152023,13,7.666197
-17.88221,14,7.667601
-12.721404,11,7.668732
-27.873419,22,7.670938
-11.494558,12,7.67221
-20.676982,16,7.673828
-18.911134,15,7.675328
-20.768048,17,7.677039
-22.126274,17,7.678734
-24.986861,19,7.680636
-19.591355,15,7.682152
-9.110968,15,7.683713
-13.319093,14,7.685181
-20.851338,16,7.686808
-13.344313,14,7.688211
-17.541316,24,7.690547
-21.218169,18,7.692327
-17.892873,14,7.693753
-22.366833,20,7.695709
-15.178032,16,7.697298
-11.182822,11,7.698446
-19.587007,15,7.700075
-18.077222,16,7.701765
-16.179721,13,7.703116
-19.61262,15,7.704675
-20.710764,16,7.706305
-18.909634,16,7.707948
-16.308195,14,7.709475
-11.005571,10,7.710559
-18.844069,15,7.71269
-15.896938,14,7.714455
-22.612382,24,7.719095
-16.764583,16,7.72165
-20.919857,19,7.724359
-13.58933,15,7.726362
-5.445562,7,7.727305
-13.474725,16,7.729296
-13.618912,24,7.732213
-19.766954,16,7.733902
-23.69056,24,7.736893
-18.019147,15,7.738498
-19.592197,15,7.740106
-14.215431,13,7.741461
-18.862023,16,7.743394
-14.24698,18,7.745877
-15.049934,15,7.747879
-11.596631,15,7.749999
-14.254589,13,7.752948
-17.68318,15,7.754972
-14.596755,13,7.757367
-18.204294,17,7.759598
-19.565171,15,7.777424
-19.263854,16,7.794735
-12.412056,19,7.799604
-17.765249,14,7.801253
-7.723254,18,7.809166
-24.873291,19,7.812668
-21.173333,16,7.815408
-30.28604,24,7.81803
-8.645213,13,7.819558
-24.726501,24,7.823368
-20.697137,16,7.825093
-21.681267,17,7.826924
-4.089404,6,7.827737
-23.218972,18,7.830292
-10.53397,15,7.831948
-16.553188,15,7.833795
-16.849283,17,7.836392
-15.827887,16,7.838648
-19.353935,16,7.840433
-17.863293,16,7.842145
-15.365439,24,7.846113
-19.608546,15,7.847774
-17.10475,18,7.849702
-18.06495,15,7.866229
-13.63954,16,7.879525
-12.683357,11,7.881247
-17.643239,15,7.884839
-22.680541,17,7.888054
-16.10443,15,8.127449
-11.670062,13,8.129137
-19.367852,17,8.131436
-21.055066,16,8.133199
-14.279411,13,8.134593
-16.396557,14,8.136586
-16.084794,13,8.138047
-21.22144,18,8.139961
-7.8,24,8.142721
-16.131597,13,8.144106
-16.160216,15,8.14566
-10.110088,13,8.147054
-19.394304,15,8.148598
-16.781043,18,8.151315
-20.856236,16,8.153354
-21.827891,17,8.156142
-29.953824,24,8.15926
-21.344105,17,8.161098
-17.467223,15,8.163212
-19.517699,15,8.164856
-19.606143,15,8.166447
-19.234685,15,8.16804
-19.12441,17,8.170121
-15.581861,15,8.171824
-21.049311,17,8.173666
-31.669779,24,8.176381
-12.695373,15,8.177998
-16.680377,16,8.179642
-19.819982,17,8.181373
-11.135994,11,8.182537
-19.885053,24,8.184899
-21.287825,16,8.186521
-13.516075,15,8.188045
-17.63517,17,8.190001
-20.663852,18,8.191896
-17.671131,15,8.193478
-17.849861,14,8.194976
-8.758502,24,8.197413
-18.641201,15,8.199064
-8.330657,24,8.201986
-17.383177,18,8.203944
-16.547537,15,8.205541
-19.296785,16,8.20748
-30.290676,24,8.209979
-16.804066,16,8.211667
-16.352474,16,8.213349
-6.351523,9,8.214339
-13.529861,15,8.216119
-21.890774,18,8.218313
-22.394794,24,8.220734
-26.301466,24,8.223309
-18.09045,15,8.224933
-17.868064,14,8.226388
-16.41373,15,8.227918
-6.839526,14,8.229429
-9.079326,17,8.231241
-19.61085,15,8.232804
-13.114775,13,8.234279
-19.319904,15,8.235844
-19.57717,15,8.237378
-20.212681,18,8.239201
-10.128512,18,8.240967
-20.042749,16,8.242636
-14.244461,18,8.244557
-13.609424,15,8.246107
-11.588817,13,8.247461
-23.83813,20,8.24949
-15.168219,16,8.251152
-18.036725,15,8.252712
-12.261986,16,8.254361
-9.764011,14,8.255844
-22.01024,18,8.257755
-19.392336,16,8.25936
-20.840245,16,8.260955
-8.890449,16,8.262552
-15.043724,15,8.264033
-13.12931,13,8.26537
-16.638256,17,8.267064
-20.211293,18,8.268831
-17.52326,14,8.270426
-18.501643,19,8.272386
-19.183967,15,8.273962
-11.639733,24,8.276382
-10.998203,17,8.278167
-17.623437,15,8.279709
-9.032836,10,8.280772
-13.08903,15,8.282339
-20.87911,16,8.284019
-17.421061,19,8.285916
-30.278288,24,8.288256
-5.681154,7,8.289009
-23.086005,18,8.290784
-11.895813,14,8.2922
-8.138144,13,8.293532
-15.592979,19,8.295403
-13.267457,14,8.296839
-10.854237,24,8.299397
-20.193181,18,8.30129
-22.575678,21,8.303425
-18.645269,16,8.305084
-11.474455,12,8.306345
-13.587079,15,8.307982
-20.791884,16,8.309894
-19.377317,15,8.31144
-16.196117,13,8.31277
-17.435451,14,8.314178
-14.937491,15,8.315686
-16.376777,16,8.317311
-19.597187,15,8.318828
-22.167305,18,8.320601
-9.118309,15,8.322104
-9.680536,18,8.324129
-10.603987,15,8.325701
-16.257086,14,8.327158
-19.565354,15,8.328704
-13.12931,13,8.330052
-14.292441,12,8.33131
-20.019604,17,8.333081
-16.666007,17,8.334807
-19.177598,15,8.336431
-13.458036,16,8.338066
-20.848943,16,8.339657
-21.674383,17,8.341345
-16.416489,14,8.342744
-16.620323,15,8.344255
-23.949947,18,8.346041
-14.565413,13,8.574802
-21.321786,16,8.576733
-15.67762,18,8.578679
-17.453174,14,8.580143
-18.06495,15,8.581691
-21.321786,16,8.583301
-14.841305,14,8.584733
-17.882202,14,8.586189
-16.292714,18,8.58799
-18.55402,16,8.589637
-11.843426,14,8.591073
-6.647377,11,8.59222
-12.652093,11,8.657453
-13.171796,15,8.659057
-25.750563,21,8.661162
-16.291011,15,8.662713
-20.704685,23,8.665193
-19.590089,15,8.666765
-13.532992,17,8.668563
-20.835028,16,8.670486
-18.064802,15,8.672182
-20.855738,16,8.673885
-20.39715,16,8.675579
-17.892237,14,8.677056
-17.557333,24,8.679533
-14.351321,24,8.682015
-19.6191,15,8.684006
-14.806166,14,8.685504
-15.289314,16,8.687194
-13.319093,14,8.68868
-19.40868,17,8.69046
-25.375935,24,8.692942
-17.91212,14,8.694412
-19.109304,16,8.696361
-7.8,24,8.698809
-17.86636,14,8.700263
-19.157241,15,8.701793
-12.89902,12,8.703026
-16.534627,15,8.704581
-20.429639,16,8.706215
-13.789668,16,8.707806
-10.75234,16,8.709464
-9.502284,12,8.710693
-13.501601,17,8.712372
-15.110805,15,8.713885
-8.201544,11,8.715009
-13.374996,16,8.716607
-17.839465,14,8.718047
-8.852767,9,8.719001
-19.790145,18,8.720779
-26.851053,24,8.723157
-9.160237,16,8.724739
-17.884785,14,8.726152
-11.58412,15,8.727673
-18.964972,15,8.72918
-18.707376,16,8.730817
-19.353471,16,8.732402
-19.622959,15,8.733924
-18.648587,24,8.736487
-16.186666,14,8.738069
-20.494782,16,8.739756
-18.069119,15,8.741348
-16.152891,13,8.742727
-21.068324,16,8.744405
-17.931298,15,8.746273
-19.176088,15,8.747885
-12.721404,11,8.74909
-18.108742,15,8.75092
-19.617841,15,8.752552
-15.297782,16,8.754256
-19.562239,15,8.755851
-22.017006,17,8.757662
-19.42932,15,8.759378
-26.454207,22,8.761597
-14.583742,15,8.763329
-17.892809,14,8.764823
-17.728592,18,8.766664
-13.417429,16,8.768338
-16.160959,13,8.769695
-19.47693,22,8.771979
-17.766096,20,8.774017
-19.606143,15,8.775559
-19.590836,17,8.77752
-13.574021,15,8.779102
-19.387759,18,8.780945
-22.929013,19,8.782846
-14.234914,20,8.784836
-19.806155,16,8.786501
-17.83012,14,8.787913
-25.195108,22,8.790198
-14.206909,15,8.791758
-19.773688,16,8.793397
-16.537234,15,8.794925
-13.354911,16,8.796538
-18.09045,15,8.798115
-28.055251,22,8.800314
-6.086249,15,8.80184
-17.842697,15,8.803541
-19.590089,15,8.805138
-20.985032,17,8.806908
-22.166168,18,8.808797
-19.327701,16,8.810451
-16.152891,13,8.81183
-15.1012,15,8.813368
-24.971317,19,8.815291
-15.027765,17,8.8171
