#{"t_start": 1780031485.44627, "env_id": "None"}
r,l,t
-15.944678,15,505.962758
-7.074654,24,506.041287
-16.281672,18,506.100944
-20.543069,24,506.17975
-10.954572,13,506.222853
-20.310369,16,506.276146
-15.851573,14,506.321829
-8.916156,9,506.351564
-20.943986,19,506.413411
-18.154846,21,506.481991
-7.489172,11,506.517775
-18.694257,18,506.576408
-7.769381,24,506.65558
-13.166433,15,506.70462
-17.904673,15,506.753691
-12.107033,13,506.795666
-13.718606,12,506.834698
-18.502901,15,506.883648
-17.247564,14,506.928967
-7.215383,9,506.958754
-13.975833,12,506.99801
-3.634214,12,507.037036
-14.056553,13,507.079814
-15.49781,13,507.122493
-6.406672,11,507.158332
-5.845278,7,507.18113
-23.259508,18,507.240898
-15.627252,13,507.283436
-7.496543,8,507.309617
-7.24518,8,507.336301
-18.967497,16,507.388464
-21.609532,18,507.447441
-6.355769,11,507.483598
-23.012675,18,507.542209
-15.805323,13,507.584564
-13.566088,12,507.623853
-6.042606,9,507.6534
-6.517637,24,507.73232
-17.921755,17,507.787968
-14.065744,13,507.830797
-12.290396,11,507.866753
-14.57643,16,507.918649
-10.803701,11,507.954812
-4.747725,15,508.004079
-11.516054,16,508.056894
-16.72061,14,508.103272
-17.046713,15,508.153046
-10.769143,10,508.185802
-17.170093,14,508.232298
-11.325573,16,508.284954
-20.23876,24,508.36323
-21.087319,18,508.422114
-7.50592,9,508.451368
-15.554021,14,508.496687
-8.985355,11,508.533504
-22.372584,18,508.592692
-3.096959,10,508.625583
-4.253871,8,508.652451
-8.679488,10,508.685998
-8.88938,9,508.716392
-28.355547,24,508.796537
-12.189372,11,508.833366
-2.154274,6,508.853259
-13.761093,12,508.893573
-8.410836,13,508.936685
-16.958149,24,509.015703
-8.530858,14,509.061907
-5.399117,7,509.085172
-15.939437,14,509.131914
-13.546257,13,509.174998
-8.344292,13,509.218178
-19.976617,16,509.271775
-8.602699,9,509.301545
-10.68962,10,509.334856
-10.779211,12,509.374965
-15.566609,13,509.417706
-11.566827,15,509.467704
-12.000069,17,509.523858
-15.678782,24,509.602926
-25.287329,21,509.671945
-4.261827,9,509.701676
-17.866325,24,509.78005
-7.770265,11,509.81625
-20.1633,16,509.869308
-18.560596,24,509.947736
-6.531955,11,509.983811
-9.255908,11,510.019818
-15.645944,14,510.065452
-15.644226,14,510.111565
-7.89028,11,510.147269
-17.596297,16,510.200359
-10.751912,10,510.233756
-26.196832,20,510.29948
-15.67775,14,510.346211
-9.256489,11,510.382745
-18.373966,24,510.461205
-1.825403,10,510.493597
-15.543217,13,510.535861
-20.551013,16,510.588377
-6.963103,14,510.634068
-10.951819,12,510.673133
-13.829226,12,510.712571
-17.189956,15,510.762152
-11.100949,11,510.798808
-6.199114,11,510.835093
-12.912232,14,510.881319
-13.451225,19,510.944807
-14.583267,16,510.997357
-12.550065,13,511.040328
-15.737278,13,511.082775
-15.696273,13,511.125228
-8.927674,9,511.154559
-11.954059,11,511.190391
-17.998713,15,511.240227
-17.004391,15,511.290319
-7.398624,8,511.316872
-13.846917,12,511.356256
-6.365652,11,511.392905
-18.782619,16,511.445293
-18.863921,16,511.497199
-16.904752,24,511.575552
-26.065579,20,511.640992
-6.281611,10,511.674033
-9.010589,9,511.703931
-16.433959,18,511.764141
-16.965444,14,511.810196
-17.22625,14,511.856053
-11.157644,20,511.921616
-21.822728,17,511.977095
-9.372651,10,512.010241
-0.663254,4,512.023506
-8.046909,13,512.065992
-15.41181,13,512.109367
-9.271653,11,512.145257
-8.097099,14,512.191481
-13.66141,12,512.231582
-14.131887,13,512.274755
-9.027633,9,512.304598
-14.684191,16,512.357339
-17.568181,15,512.40633
-11.081351,14,512.451879
-8.020482,24,512.530444
-10.425292,24,512.608818
-10.629269,11,512.644595
-9.374497,11,512.680265
-12.499244,19,512.742602
-10.696021,10,512.774966
-23.545535,18,512.833825
-15.716557,14,512.8794
-8.172693,12,512.918377
-10.528478,11,512.954214
-6.830694,13,512.996728
-16.074917,24,513.074377
-21.914822,17,513.130281
-17.087962,14,513.175652
-21.872115,17,513.232633
-23.000828,18,513.290999
-21.098856,17,513.350857
-15.680308,15,513.401807
-4.179634,8,513.429195
-5.770812,10,513.56207
-31.601758,24,513.643231
-4.101717,10,513.676812
-2.967475,8,513.70367
-8.984299,9,513.73472
-17.739758,23,513.813784
-12.38282,13,513.857015
-10.992579,11,513.893901
-16.183241,14,513.940806
-19.028401,15,513.990371
-10.619747,12,514.030347
-11.818017,15,514.080241
-12.218021,12,514.12083
-14.725426,13,514.165045
-12.601445,14,514.211974
-17.119343,15,514.263428
-24.408563,24,514.344021
-7.566672,24,514.423453
-16.171372,18,514.481746
-11.204117,13,514.524574
-3.707219,12,514.564046
-7.44585,10,514.596345
-15.089479,14,514.643052
-13.080915,14,514.688695
-15.252499,13,514.731476
-3.457626,12,514.770393
-12.064938,11,514.806346
-15.688596,14,514.851618
-20.332554,17,514.907245
-7.507509,24,514.98544
-3.82476,9,515.015154
-27.569258,21,515.083776
-7.667814,11,515.120265
-13.402024,12,515.159633
-15.531052,13,515.202
-13.331682,16,515.255793
-8.107749,13,515.298739
-5.194832,13,515.341349
-19.151032,15,515.391286
-12.273102,12,515.430236
-7.932219,12,515.469343
-1.571215,8,515.495475
-3.6388,12,515.534362
-9.090426,11,515.570848
-13.207115,16,515.626376
-7.119573,10,515.660868
-9.105461,9,515.690777
-7.715165,11,515.727545
-4.152742,9,515.757719
-11.038534,13,515.80048
-24.835158,21,515.869613
-7.657469,12,515.908983
-13.213948,15,515.958724
-15.320451,13,516.00111
-21.442223,17,516.0564
-14.016785,12,516.096222
-7.38752,8,516.122547
-20.520642,18,516.180922
-16.962264,14,516.227672
-18.948801,17,516.283925
-16.720608,19,516.346709
-21.789537,17,516.402703
-13.865618,12,516.44241
-16.993837,16,516.494538
-18.261078,15,516.543614
-6.073777,9,516.573473
-7.746127,10,516.605952
-7.529682,9,516.635017
-17.16142,14,516.681455
-18.913003,15,516.731304
-13.944105,12,516.770336
-10.723928,10,516.803791
-17.023301,14,516.849755
-18.820758,15,516.898574
-14.408637,15,516.947075
-17.726081,18,517.005679
-10.479105,10,517.038816
-15.80191,13,517.081338
-10.80556,10,517.115106
-15.682594,14,517.161471
-11.158375,13,517.204162
-15.894394,15,517.253552
-10.564035,10,517.286709
-21.677581,18,517.345206
-18.830759,24,517.423415
-10.257445,15,517.472149
-17.547199,15,517.521252
-11.381558,14,517.566815
-9.409905,12,517.605497
-16.808251,14,517.651062
-29.45557,22,517.723065
-11.812302,19,517.785784
-3.69804,7,517.808925
-12.141604,12,517.848266
-7.362673,9,517.87802
-10.903518,11,517.913596
-20.481532,16,517.96614
-18.286716,20,518.031428
-18.745532,15,518.079924
-16.5212,20,518.145916
-19.061597,15,518.195052
-14.163949,12,518.235357
-15.466996,13,518.277898
-21.793398,17,518.332858
-9.810995,14,518.378134
-10.716125,12,518.417214
-8.749758,9,518.446505
-6.538634,24,518.525023
-15.608805,14,518.571015
-6.197834,9,518.600796
-14.23431,21,518.670064
-15.196569,13,518.712959
-4.308155,8,518.739669
-13.044576,15,518.789282
-9.01441,9,518.819138
-23.306016,24,518.920275
-19.723653,16,518.974083
-9.389357,11,519.010262
-12.36155,11,519.046701
-14.715617,17,519.104534
-4.961225,7,519.128057
-17.871474,18,519.187612
-8.956913,9,519.217953
-8.744498,11,519.254629
-10.567457,10,519.288
-4.976421,11,519.324494
-15.215212,13,519.367207
-12.085381,11,519.403224
-24.529403,20,519.468948
-12.407134,12,519.507602
-6.531783,11,519.543361
-9.164299,10,519.576393
-3.764414,12,519.615762
-9.411204,15,519.664853
-5.535255,7,519.688292
-15.645624,14,519.734108
-5.935236,8,519.760326
-13.992035,12,519.799646
-8.892647,24,519.877472
-15.897824,16,519.929922
-13.390457,12,519.968796
-3.751961,6,519.988254
-22.767309,22,520.06031
-7.570337,16,520.112457
-20.378212,18,520.171256
-17.003293,14,520.21685
-16.945848,14,520.262922
-6.156202,12,520.302395
-14.185317,17,520.357278
-15.699923,14,520.403443
-28.51387,21,520.471852
-11.235206,13,520.513851
-5.071195,11,520.549848
-9.602538,15,520.599133
-14.616098,16,520.652381
-14.264244,13,520.695393
-17.351677,15,520.744922
-9.157006,10,520.778112
-7.824514,24,520.856472
-8.347518,10,520.889433
-25.838936,23,520.963903
-17.58941,16,521.01633
-15.583856,13,521.058905
-11.920898,12,521.09827
-17.22269,24,521.17676
-7.619071,9,521.206252
-22.383701,18,521.265417
-7.122197,11,521.301481
-7.890024,24,521.380166
-6.217319,12,521.419298
-12.107786,11,521.454839
-4.155736,8,521.481376
-6.053602,9,521.510697
-9.715198,24,521.588615
-12.383523,14,521.634244
-19.875073,20,521.699734
-9.113047,10,521.732933
-11.654047,15,521.782298
-12.32456,11,521.818318
-17.126661,16,521.871185
-14.64793,17,521.926941
-15.11711,15,521.975709
-17.405008,14,522.021074
-18.574501,15,522.07021
-22.736569,24,522.14887
-25.035546,20,522.214458
-10.653383,10,522.24716
-7.288747,24,522.326337
-4.704723,10,522.359376
-18.168162,15,522.408359
-17.924703,19,522.470875
-12.13898,12,522.509862
-28.301894,24,522.587874
-8.921534,9,522.617141
-19.982613,24,522.69455
-17.047431,14,522.740311
-17.570666,18,522.799457
-12.177443,11,522.835891
-20.861982,18,522.894797
-17.571458,15,522.944647
-9.051869,9,522.97451
-6.765267,14,523.020469
-15.410164,13,523.063612
-13.860225,13,523.106614
-11.317484,11,523.142692
-7.884643,10,523.17632
-21.849584,17,523.232675
-21.042264,19,523.296356
-7.173153,24,523.37519
-7.711078,12,523.414996
-12.965358,16,523.468157
-19.116958,17,523.523981
-16.184357,16,523.576171
-4.5282,9,523.605787
-12.282073,11,523.641959
-20.511708,16,523.695816
-15.963498,24,523.777485
-25.360851,24,523.857884
-7.295051,8,523.884818
-0.530033,5,523.901211
-9.972044,13,523.943912
-2.769632,15,523.993601
-11.42332,15,524.044031
-6.301217,11,524.080437
-7.327716,8,524.107148
-10.984206,12,524.147044
-4.911711,11,524.183009
-8.987683,9,524.2127
-15.451394,13,524.257051
-22.832227,22,524.330038
-27.385391,23,524.405565
-17.84654,17,524.460694
-5.709663,8,524.487408
-15.764258,18,524.546415
-15.599796,13,524.589311
-14.110456,12,524.62902
-9.752219,15,524.678233
-17.43033,24,524.756911
-13.42929,18,524.815683
-9.937327,13,524.857958
-22.734221,24,524.936125
-12.246298,11,524.972581
-15.380421,13,525.014666
-21.280839,20,525.08001
-9.314222,11,525.116011
-17.719085,18,525.174031
-21.800289,18,525.233308
-15.630466,13,525.276395
-8.919546,18,525.340349
-11.280917,13,525.383421
-3.403708,10,525.416172
-13.68434,12,525.456032
-14.871484,18,525.514771
-15.351883,24,525.59223
-28.262464,21,525.660225
-4.852317,18,525.719892
-15.42413,13,525.76265
-24.655757,19,525.825145
-23.355386,19,525.886778
-9.978748,24,525.964545
-7.335992,8,525.990417
-22.206953,18,526.049338
-15.438406,13,526.091501
-10.742249,10,526.124096
-12.776649,13,526.166955
-7.354378,8,526.193425
-18.861819,17,526.250011
-28.84008,24,526.328435
-10.292149,10,526.361439
-14.325544,14,526.407464
-10.285951,16,526.459493
-12.431812,12,526.498415
-22.194995,21,526.566871
-13.952518,14,526.612224
-10.288235,10,526.644939
-16.096218,16,526.696764
-10.355216,24,526.77533
-7.640182,9,526.804622
-7.345334,8,526.830443
-4.826148,10,526.862868
-9.29934,10,526.89575
-14.166819,14,526.941138
-16.792046,14,526.986442
-4.69216,19,527.048486
-12.206444,11,527.084645
-12.818689,13,527.127385
-24.882011,19,527.189147
-20.323542,16,527.242145
-12.928243,14,527.288122
-13.965476,12,527.327046
-11.049022,12,527.366532
-8.850028,9,527.395925
-2.018963,7,527.418717
-7.931491,14,527.463886
-17.240971,15,527.513553
-21.11762,22,527.584962
-21.960173,17,527.640882
-24.964998,19,527.703326
-12.359864,11,527.73988
-12.091992,24,527.818631
-8.71043,9,527.848915
-9.60628,12,527.888554
-7.31368,8,527.914749
-8.97376,9,527.944065
-24.962491,19,528.006334
-7.717697,10,528.038898
-3.583161,6,528.058268
-9.190591,9,528.087881
-23.639891,18,528.146544
-14.057112,14,528.19211
-28.684146,24,528.270768
-4.85346,11,528.30678
-12.796116,13,528.349696
-18.274528,20,528.414822
-15.76003,14,528.460535
-12.471762,13,528.502961
-17.855024,15,528.551784
-16.268924,16,528.604099
-15.86321,17,528.659409
-12.063144,11,528.695884
-7.230257,8,528.722564
-17.559673,16,528.774974
-19.344534,17,528.831569
-21.597794,17,528.887793
-17.40177,14,528.934628
-4.438831,8,528.960914
-17.371159,20,529.026211
-12.703769,12,529.066025
-17.27515,24,529.145298
-7.940323,11,529.181496
-3.011098,8,529.207939
-15.404145,13,529.251679
-10.663978,10,529.285271
-13.669683,12,529.32426
-12.179935,11,529.360115
-13.874541,12,529.399824
-7.186356,17,529.455372
-17.356966,15,529.504413
-9.004404,11,529.540845
-12.110634,11,529.577063
-10.626306,11,529.613162
-21.623478,18,529.672842
-11.86416,11,529.709118
-11.311127,24,529.78825
-20.352439,17,529.843752
-9.381022,24,529.921628
-22.488179,21,529.990063
-12.259922,12,530.122549
-20.397153,17,530.17856
-5.482148,7,530.201887
-2.819311,8,530.229051
-15.840898,15,530.279333
-10.562903,12,530.318599
-14.259185,14,530.364878
-7.119476,8,530.390921
-11.564226,11,530.426044
-23.30862,18,530.484685
-20.488921,16,530.536853
-14.178862,13,530.57927
-19.144072,18,530.637551
-22.225094,17,530.692418
-10.268119,10,530.725646
-12.287775,11,530.761941
-13.117539,15,530.810882
-15.586333,14,530.857271
-11.993541,11,530.893664
-17.060549,24,530.97344
-22.905503,18,531.032479
-10.006342,14,531.0785
-6.610961,12,531.118304
-10.562655,11,531.153931
-9.023648,9,531.183244
-10.913751,15,531.233668
-10.520501,10,531.266747
-26.506705,20,531.331596
-15.725104,13,531.374054
-25.662809,20,531.439456
-12.714745,15,531.488159
-12.02502,11,531.524069
-15.497412,13,531.566815
-6.387237,12,531.60619
-15.428927,13,531.648387
-7.178305,15,531.697538
-18.63685,15,531.747031
-15.492957,13,531.789493
-10.834135,16,531.841685
-14.121276,12,531.880337
-14.381048,24,531.958345
-13.969185,12,531.997265
-24.971127,20,532.062236
-23.916624,21,532.131386
-5.601604,8,532.158411
-14.582824,14,532.204583
-7.347659,8,532.231164
-20.459482,16,532.284756
-19.439696,16,532.337404
-10.996982,11,532.37362
-8.854889,9,532.403535
-19.318773,21,532.471653
-23.692459,18,532.530777
-6.388537,11,532.566734
-6.739673,24,532.644946
-8.889521,9,532.67425
-3.829747,8,532.700256
-9.734264,16,532.752186
-12.327748,11,532.788123
-8.86339,16,532.840836
-12.350688,11,532.877341
-17.264925,15,532.926501
-15.595747,23,533.002639
-4.939093,11,533.038659
-12.57219,13,533.081205
-20.576883,18,533.140855
-11.449657,14,533.186463
-20.629034,16,533.238996
-11.788675,20,533.304488
-24.981316,19,533.366602
-16.432505,19,533.428128
-14.13666,13,533.469935
-2.037625,5,533.486282
-20.357373,16,533.537921
-6.710066,24,533.616574
-9.825491,18,533.676206
-18.514608,16,533.72959
-6.696198,12,533.770303
-9.18875,10,533.804899
-16.148722,24,533.885759
-20.547524,17,533.941876
-9.31538,11,533.978785
-25.310759,19,534.041311
-27.746523,22,534.113405
-5.656689,7,534.136781
-9.219778,13,534.179747
-6.677778,14,534.226888
-19.149898,16,534.279994
-10.353663,10,534.312439
-26.354576,20,534.378139
-18.75589,15,534.427767
-7.553169,10,534.461484
-19.073208,16,534.514146
-9.069621,9,534.543577
-19.316425,17,534.59938
-16.927846,14,534.644838
-13.930006,13,534.687148
-17.923216,18,534.745997
-19.876967,16,534.798218
-9.292359,11,534.834318
-14.200656,24,534.91288
-2.705301,7,534.935749
-10.661384,11,534.971759
-14.253567,16,535.023466
-5.646633,8,535.050694
-3.571748,6,535.070548
-12.102042,11,535.106517
-12.153116,11,535.142278
-14.704568,18,535.202064
-2.421332,7,535.225444
-6.369694,11,535.262572
-15.985387,15,535.312459
-9.116434,9,535.341935
-15.382016,13,535.384485
-5.86015,16,535.436868
-23.66156,19,535.498384
-7.320002,8,535.524891
-7.66008,9,535.554557
-15.285132,14,535.600103
-12.357233,11,535.635486
-16.076308,16,535.687304
-25.908454,21,535.756232
-11.65654,11,535.79239
-7.539269,24,535.871472
-7.503722,8,535.897925
-2.729988,7,535.921079
-9.081489,9,535.950456
-13.231478,12,535.989933
-15.225745,13,536.032329
-17.223452,24,536.111207
-10.361938,12,536.15013
-11.944518,11,536.185719
-6.372733,11,536.221463
-12.525617,12,536.261953
-21.991694,17,536.317348
-7.402385,8,536.343189
-14.096541,13,536.385241
-16.05263,17,536.440466
-23.33937,19,536.502846
-4.141491,8,536.52866
-13.960285,12,536.567662
-0.87831,5,536.584148
-3.509834,12,536.623723
-10.044915,24,536.701667
-9.574977,15,536.750864
-3.253771,11,536.786811
-12.194755,13,536.829358
-7.727046,13,536.871723
-22.125629,19,536.933269
-19.085136,16,536.985795
-15.118147,14,537.031326
-8.765391,9,537.06042
-14.404583,15,537.109506
-7.667194,11,537.145237
-26.529487,21,537.213943
-14.618101,15,537.263458
-14.281174,13,537.305733
-14.58461,15,537.355176
-18.824459,15,537.403819
-7.507715,12,537.44315
-16.923191,14,537.488591
-5.917531,9,537.517838
-13.854783,12,537.557329
-18.305045,15,537.606209
-15.63346,13,537.651251
-17.308368,15,537.701151
-10.815309,12,537.740689
-5.766454,8,537.766434
-14.707925,18,537.824612
-7.129064,24,537.903951
-24.487346,22,537.977097
-10.177087,10,538.009717
-2.649925,7,538.033086
-15.938023,15,538.082201
-10.618333,10,538.114998
-2.173512,13,538.157642
-12.817786,16,538.209562
-9.105661,11,538.245582
-7.017195,9,538.275778
-20.287802,16,538.327483
-12.523682,11,538.363265
-22.10955,17,538.419476
-8.992833,9,538.449191
-7.783438,10,538.481636
-13.095517,15,538.530615
-10.336661,10,538.563435
-7.384317,9,538.592708
-12.166639,11,538.628691
-17.826483,17,538.684545
-11.909454,11,538.721122
-9.567795,12,538.761015
-21.549483,17,538.817229
-8.839868,9,538.84703
-12.49179,12,538.886539
-7.252962,8,538.91292
-21.195977,19,538.975453
-13.270787,15,539.025449
